Country,Year,Mentions,Party,President
VIETNAM,1812,0,Other,James Madison
PANAMA,1812,0,Other,James Madison
ITALY,1812,0,Other,James Madison
PORTUGAL,1812,0,Other,James Madison
CHILE,1812,0,Other,James Madison
AUSTRIA,1812,0,Other,James Madison
COLOMBIA,1812,0,Other,James Madison
NETHERLANDS,1812,0,Other,James Madison
DENMARK,1812,1,Other,James Madison
ISRAEL,1812,0,Other,James Madison
EGYPT,1812,0,Other,James Madison
BELGIUM,1812,0,Other,James Madison
SWEDEN,1812,1,Other,James Madison
COSTA RICA,1812,0,Other,James Madison
ARGENTINA,1812,0,Other,James Madison
LIBERIA,1812,0,Other,James Madison
GREECE,1812,0,Other,James Madison
POLAND,1812,0,Other,James Madison
BOLIVIA,1812,0,Other,James Madison
HONDURAS,1812,0,Other,James Madison
INDIA,1812,0,Other,James Madison
GENEVA,1812,0,Other,James Madison
ECUADOR,1812,0,Other,James Madison
PAKISTAN,1812,0,Other,James Madison
THE WEST INDIES,1812,0,Other,James Madison
LIBYA,1812,0,Other,James Madison
NORWAY,1812,0,Other,James Madison
PRUSSIA,1812,0,Other,James Madison
AUSTRALIA,1812,0,Other,James Madison
UKRAINE,1812,0,Other,James Madison
HUNGARY,1812,0,Other,James Madison
LEBANON,1812,0,Other,James Madison
NORTH KOREA,1812,0,Other,James Madison
GUATEMALA,1812,0,Other,James Madison
HAITI,1812,0,Other,James Madison
SWITZERLAND,1812,0,Other,James Madison
SYRIA,1812,0,Other,James Madison
MOROCCO,1812,0,Other,James Madison
THE DOMINICAN REPUBLIC,1812,0,Other,James Madison
NEW ZEALAND,1812,0,Other,James Madison
PALESTINE,1812,0,Other,James Madison
BULGARIA,1812,0,Other,James Madison
IRELAND,1812,0,Other,James Madison
BOSNIA,1812,0,Other,James Madison
ARMENIA,1812,0,Other,James Madison
EL SALVADOR,1812,0,Other,James Madison
INDONESIA,1812,0,Other,James Madison
KOSOVO,1812,0,Other,James Madison
LAOS,1812,0,Other,James Madison
NIGERIA,1812,0,Other,James Madison
YEMEN,1812,0,Other,James Madison
CZECHOSLOVAKIA,1812,0,Other,James Madison
NORTHERN IRELAND,1812,0,Other,James Madison
SOMALIA,1812,0,Other,James Madison
URUGUAY,1812,0,Other,James Madison
CAMBODIA,1812,0,Other,James Madison
SAUDI ARABIA,1812,0,Other,James Madison
SOUTH AFRICA,1812,0,Other,James Madison
YUGOSLAVIA,1812,0,Other,James Madison
FINLAND,1812,0,Other,James Madison
THAILAND,1812,0,Other,James Madison
JORDAN,1812,0,Other,James Madison
KUWAIT,1812,0,Other,James Madison
LITHUANIA,1812,0,Other,James Madison
SUDAN,1812,0,Other,James Madison
TAIWAN,1812,0,Other,James Madison
USA,1813,15,Other,James Madison
MEXICO,1813,0,Other,James Madison
GREAT BRITAIN,1813,6,Other,James Madison
SPAIN,1813,0,Other,James Madison
FRANCE,1813,1,Other,James Madison
CHINA,1813,0,Other,James Madison
CUBA,1813,0,Other,James Madison
USSR/RUSSIA,1813,0,Other,James Madison
JAPAN,1813,0,Other,James Madison
GERMANY,1813,0,Other,James Madison
SOUTH KOREA,1813,0,Other,James Madison
UK,1813,0,Other,James Madison
IRAQ,1813,0,Other,James Madison
PHILIPPINES,1813,0,Other,James Madison
NICARAGUA,1813,0,Other,James Madison
AFGHANISTAN,1813,0,Other,James Madison
CANADA,1813,0,Other,James Madison
BRAZIL,1813,0,Other,James Madison
VENEZUELA,1813,0,Other,James Madison
IRAN,1813,0,Other,James Madison
TURKEY,1813,0,Other,James Madison
PERU,1813,0,Other,James Madison
VIETNAM,1813,0,Other,James Madison
PANAMA,1813,0,Other,James Madison
ITALY,1813,0,Other,James Madison
PORTUGAL,1813,0,Other,James Madison
CHILE,1813,0,Other,James Madison
AUSTRIA,1813,0,Other,James Madison
COLOMBIA,1813,0,Other,James Madison
NETHERLANDS,1813,0,Other,James Madison
DENMARK,1813,0,Other,James Madison
ISRAEL,1813,0,Other,James Madison
EGYPT,1813,0,Other,James Madison
BELGIUM,1813,0,Other,James Madison
SWEDEN,1813,0,Other,James Madison
COSTA RICA,1813,0,Other,James Madison
ARGENTINA,1813,0,Other,James Madison
LIBERIA,1813,0,Other,James Madison
GREECE,1813,0,Other,James Madison
POLAND,1813,0,Other,James Madison
BOLIVIA,1813,0,Other,James Madison
HONDURAS,1813,0,Other,James Madison
INDIA,1813,0,Other,James Madison
GENEVA,1813,0,Other,James Madison
ECUADOR,1813,0,Other,James Madison
PAKISTAN,1813,0,Other,James Madison
THE WEST INDIES,1813,0,Other,James Madison
LIBYA,1813,0,Other,James Madison
NORWAY,1813,0,Other,James Madison
PRUSSIA,1813,0,Other,James Madison
AUSTRALIA,1813,0,Other,James Madison
UKRAINE,1813,0,Other,James Madison
HUNGARY,1813,0,Other,James Madison
LEBANON,1813,0,Other,James Madison
NORTH KOREA,1813,0,Other,James Madison
GUATEMALA,1813,0,Other,James Madison
HAITI,1813,0,Other,James Madison
SWITZERLAND,1813,0,Other,James Madison
SYRIA,1813,0,Other,James Madison
MOROCCO,1813,0,Other,James Madison
THE DOMINICAN REPUBLIC,1813,0,Other,James Madison
NEW ZEALAND,1813,0,Other,James Madison
PALESTINE,1813,0,Other,James Madison
BULGARIA,1813,0,Other,James Madison
IRELAND,1813,0,Other,James Madison
BOSNIA,1813,0,Other,James Madison
ARMENIA,1813,0,Other,James Madison
EL SALVADOR,1813,0,Other,James Madison
INDONESIA,1813,0,Other,James Madison
KOSOVO,1813,0,Other,James Madison
LAOS,1813,0,Other,James Madison
NIGERIA,1813,0,Other,James Madison
YEMEN,1813,0,Other,James Madison
CZECHOSLOVAKIA,1813,0,Other,James Madison
NORTHERN IRELAND,1813,0,Other,James Madison
SOMALIA,1813,0,Other,James Madison
URUGUAY,1813,0,Other,James Madison
CAMBODIA,1813,0,Other,James Madison
SAUDI ARABIA,1813,0,Other,James Madison
SOUTH AFRICA,1813,0,Other,James Madison
YUGOSLAVIA,1813,0,Other,James Madison
FINLAND,1813,0,Other,James Madison
THAILAND,1813,0,Other,James Madison
JORDAN,1813,0,Other,James Madison
KUWAIT,1813,0,Other,James Madison
LITHUANIA,1813,0,Other,James Madison
SUDAN,1813,0,Other,James Madison
TAIWAN,1813,0,Other,James Madison
USA,1814,4,Other,James Madison
MEXICO,1814,0,Other,James Madison
GREAT BRITAIN,1814,2,Other,James Madison
SPAIN,1814,0,Other,James Madison
FRANCE,1814,0,Other,James Madison
CHINA,1814,0,Other,James Madison
CUBA,1814,0,Other,James Madison
USSR/RUSSIA,1814,1,Other,James Madison
JAPAN,1814,0,Other,James Madison
GERMANY,1814,0,Other,James Madison
SOUTH KOREA,1814,0,Other,James Madison
UK,1814,0,Other,James Madison
IRAQ,1814,0,Other,James Madison
PHILIPPINES,1814,0,Other,James Madison
NICARAGUA,1814,0,Other,James Madison
AFGHANISTAN,1814,0,Other,James Madison
CANADA,1814,0,Other,James Madison
BRAZIL,1814,0,Other,James Madison
VENEZUELA,1814,0,Other,James Madison
IRAN,1814,0,Other,James Madison
TURKEY,1814,0,Other,James Madison
PERU,1814,0,Other,James Madison
VIETNAM,1814,0,Other,James Madison
PANAMA,1814,0,Other,James Madison
ITALY,1814,0,Other,James Madison
PORTUGAL,1814,0,Other,James Madison
CHILE,1814,0,Other,James Madison
AUSTRIA,1814,0,Other,James Madison
COLOMBIA,1814,0,Other,James Madison
NETHERLANDS,1814,0,Other,James Madison
DENMARK,1814,0,Other,James Madison
ISRAEL,1814,0,Other,James Madison
EGYPT,1814,0,Other,James Madison
BELGIUM,1814,0,Other,James Madison
SWEDEN,1814,0,Other,James Madison
COSTA RICA,1814,0,Other,James Madison
ARGENTINA,1814,0,Other,James Madison
LIBERIA,1814,0,Other,James Madison
GREECE,1814,0,Other,James Madison
POLAND,1814,0,Other,James Madison
BOLIVIA,1814,0,Other,James Madison
HONDURAS,1814,0,Other,James Madison
INDIA,1814,0,Other,James Madison
GENEVA,1814,0,Other,James Madison
ECUADOR,1814,0,Other,James Madison
PAKISTAN,1814,0,Other,James Madison
THE WEST INDIES,1814,0,Other,James Madison
LIBYA,1814,0,Other,James Madison
NORWAY,1814,0,Other,James Madison
PRUSSIA,1814,0,Other,James Madison
AUSTRALIA,1814,0,Other,James Madison
UKRAINE,1814,0,Other,James Madison
HUNGARY,1814,0,Other,James Madison
LEBANON,1814,0,Other,James Madison
NORTH KOREA,1814,0,Other,James Madison
GUATEMALA,1814,0,Other,James Madison
HAITI,1814,0,Other,James Madison
SWITZERLAND,1814,0,Other,James Madison
SYRIA,1814,0,Other,James Madison
MOROCCO,1814,0,Other,James Madison
THE DOMINICAN REPUBLIC,1814,0,Other,James Madison
NEW ZEALAND,1814,0,Other,James Madison
PALESTINE,1814,0,Other,James Madison
BULGARIA,1814,0,Other,James Madison
IRELAND,1814,0,Other,James Madison
BOSNIA,1814,0,Other,James Madison
ARMENIA,1814,0,Other,James Madison
EL SALVADOR,1814,0,Other,James Madison
INDONESIA,1814,0,Other,James Madison
KOSOVO,1814,0,Other,James Madison
LAOS,1814,0,Other,James Madison
NIGERIA,1814,0,Other,James Madison
YEMEN,1814,0,Other,James Madison
CZECHOSLOVAKIA,1814,0,Other,James Madison
NORTHERN IRELAND,1814,0,Other,James Madison
SOMALIA,1814,0,Other,James Madison
URUGUAY,1814,0,Other,James Madison
CAMBODIA,1814,0,Other,James Madison
SAUDI ARABIA,1814,0,Other,James Madison
SOUTH AFRICA,1814,0,Other,James Madison
YUGOSLAVIA,1814,0,Other,James Madison
FINLAND,1814,0,Other,James Madison
THAILAND,1814,0,Other,James Madison
JORDAN,1814,0,Other,James Madison
KUWAIT,1814,0,Other,James Madison
LITHUANIA,1814,0,Other,James Madison
SUDAN,1814,0,Other,James Madison
TAIWAN,1814,0,Other,James Madison
USA,1815,11,Other,James Madison
MEXICO,1815,0,Other,James Madison
GREAT BRITAIN,1815,1,Other,James Madison
SPAIN,1815,0,Other,James Madison
FRANCE,1815,0,Other,James Madison
CHINA,1815,0,Other,James Madison
CUBA,1815,0,Other,James Madison
USSR/RUSSIA,1815,0,Other,James Madison
JAPAN,1815,0,Other,James Madison
GERMANY,1815,0,Other,James Madison
SOUTH KOREA,1815,0,Other,James Madison
UK,1815,0,Other,James Madison
IRAQ,1815,0,Other,James Madison
PHILIPPINES,1815,0,Other,James Madison
NICARAGUA,1815,0,Other,James Madison
AFGHANISTAN,1815,0,Other,James Madison
CANADA,1815,0,Other,James Madison
BRAZIL,1815,0,Other,James Madison
VENEZUELA,1815,0,Other,James Madison
IRAN,1815,0,Other,James Madison
TURKEY,1815,0,Other,James Madison
PERU,1815,0,Other,James Madison
VIETNAM,1815,0,Other,James Madison
PANAMA,1815,0,Other,James Madison
ITALY,1815,0,Other,James Madison
PORTUGAL,1815,0,Other,James Madison
CHILE,1815,0,Other,James Madison
AUSTRIA,1815,0,Other,James Madison
COLOMBIA,1815,0,Other,James Madison
NETHERLANDS,1815,0,Other,James Madison
DENMARK,1815,0,Other,James Madison
ISRAEL,1815,0,Other,James Madison
EGYPT,1815,0,Other,James Madison
BELGIUM,1815,0,Other,James Madison
SWEDEN,1815,0,Other,James Madison
COSTA RICA,1815,0,Other,James Madison
ARGENTINA,1815,0,Other,James Madison
LIBERIA,1815,0,Other,James Madison
GREECE,1815,0,Other,James Madison
POLAND,1815,0,Other,James Madison
BOLIVIA,1815,0,Other,James Madison
HONDURAS,1815,0,Other,James Madison
INDIA,1815,0,Other,James Madison
GENEVA,1815,0,Other,James Madison
ECUADOR,1815,0,Other,James Madison
PAKISTAN,1815,0,Other,James Madison
THE WEST INDIES,1815,0,Other,James Madison
LIBYA,1815,1,Other,James Madison
NORWAY,1815,0,Other,James Madison
PRUSSIA,1815,0,Other,James Madison
AUSTRALIA,1815,0,Other,James Madison
UKRAINE,1815,0,Other,James Madison
HUNGARY,1815,0,Other,James Madison
LEBANON,1815,0,Other,James Madison
NORTH KOREA,1815,0,Other,James Madison
GUATEMALA,1815,0,Other,James Madison
HAITI,1815,0,Other,James Madison
SWITZERLAND,1815,0,Other,James Madison
SYRIA,1815,0,Other,James Madison
MOROCCO,1815,0,Other,James Madison
THE DOMINICAN REPUBLIC,1815,0,Other,James Madison
NEW ZEALAND,1815,0,Other,James Madison
PALESTINE,1815,0,Other,James Madison
BULGARIA,1815,0,Other,James Madison
IRELAND,1815,0,Other,James Madison
BOSNIA,1815,0,Other,James Madison
ARMENIA,1815,0,Other,James Madison
EL SALVADOR,1815,0,Other,James Madison
INDONESIA,1815,0,Other,James Madison
KOSOVO,1815,0,Other,James Madison
LAOS,1815,0,Other,James Madison
NIGERIA,1815,0,Other,James Madison
YEMEN,1815,0,Other,James Madison
CZECHOSLOVAKIA,1815,0,Other,James Madison
NORTHERN IRELAND,1815,0,Other,James Madison
SOMALIA,1815,0,Other,James Madison
URUGUAY,1815,0,Other,James Madison
CAMBODIA,1815,0,Other,James Madison
SAUDI ARABIA,1815,0,Other,James Madison
SOUTH AFRICA,1815,0,Other,James Madison
YUGOSLAVIA,1815,0,Other,James Madison
FINLAND,1815,0,Other,James Madison
THAILAND,1815,0,Other,James Madison
JORDAN,1815,0,Other,James Madison
KUWAIT,1815,0,Other,James Madison
LITHUANIA,1815,0,Other,James Madison
SUDAN,1815,0,Other,James Madison
TAIWAN,1815,0,Other,James Madison
USA,1816,13,Other,James Madison
MEXICO,1816,0,Other,James Madison
GREAT BRITAIN,1816,2,Other,James Madison
SPAIN,1816,0,Other,James Madison
FRANCE,1816,0,Other,James Madison
CHINA,1816,0,Other,James Madison
CUBA,1816,0,Other,James Madison
USSR/RUSSIA,1816,0,Other,James Madison
JAPAN,1816,0,Other,James Madison
GERMANY,1816,0,Other,James Madison
SOUTH KOREA,1816,0,Other,James Madison
UK,1816,2,Other,James Madison
IRAQ,1816,0,Other,James Madison
PHILIPPINES,1816,0,Other,James Madison
NICARAGUA,1816,0,Other,James Madison
AFGHANISTAN,1816,0,Other,James Madison
CANADA,1816,0,Other,James Madison
BRAZIL,1816,0,Other,James Madison
VENEZUELA,1816,0,Other,James Madison
IRAN,1816,0,Other,James Madison
TURKEY,1816,0,Other,James Madison
PERU,1816,0,Other,James Madison
VIETNAM,1816,0,Other,James Madison
PANAMA,1816,0,Other,James Madison
ITALY,1816,0,Other,James Madison
PORTUGAL,1816,0,Other,James Madison
CHILE,1816,0,Other,James Madison
AUSTRIA,1816,0,Other,James Madison
COLOMBIA,1816,0,Other,James Madison
NETHERLANDS,1816,0,Other,James Madison
DENMARK,1816,0,Other,James Madison
ISRAEL,1816,0,Other,James Madison
EGYPT,1816,0,Other,James Madison
BELGIUM,1816,0,Other,James Madison
SWEDEN,1816,0,Other,James Madison
COSTA RICA,1816,0,Other,James Madison
ARGENTINA,1816,0,Other,James Madison
LIBERIA,1816,0,Other,James Madison
GREECE,1816,0,Other,James Madison
POLAND,1816,0,Other,James Madison
BOLIVIA,1816,0,Other,James Madison
HONDURAS,1816,0,Other,James Madison
INDIA,1816,0,Other,James Madison
GENEVA,1816,0,Other,James Madison
ECUADOR,1816,0,Other,James Madison
PAKISTAN,1816,0,Other,James Madison
THE WEST INDIES,1816,0,Other,James Madison
LIBYA,1816,0,Other,James Madison
NORWAY,1816,0,Other,James Madison
PRUSSIA,1816,0,Other,James Madison
AUSTRALIA,1816,0,Other,James Madison
UKRAINE,1816,0,Other,James Madison
HUNGARY,1816,0,Other,James Madison
LEBANON,1816,0,Other,James Madison
NORTH KOREA,1816,0,Other,James Madison
GUATEMALA,1816,0,Other,James Madison
HAITI,1816,0,Other,James Madison
SWITZERLAND,1816,0,Other,James Madison
SYRIA,1816,0,Other,James Madison
MOROCCO,1816,0,Other,James Madison
THE DOMINICAN REPUBLIC,1816,0,Other,James Madison
NEW ZEALAND,1816,0,Other,James Madison
PALESTINE,1816,0,Other,James Madison
BULGARIA,1816,0,Other,James Madison
IRELAND,1816,0,Other,James Madison
BOSNIA,1816,0,Other,James Madison
ARMENIA,1816,0,Other,James Madison
EL SALVADOR,1816,0,Other,James Madison
INDONESIA,1816,0,Other,James Madison
KOSOVO,1816,0,Other,James Madison
LAOS,1816,0,Other,James Madison
NIGERIA,1816,0,Other,James Madison
YEMEN,1816,0,Other,James Madison
CZECHOSLOVAKIA,1816,0,Other,James Madison
NORTHERN IRELAND,1816,0,Other,James Madison
SOMALIA,1816,0,Other,James Madison
URUGUAY,1816,0,Other,James Madison
CAMBODIA,1816,0,Other,James Madison
SAUDI ARABIA,1816,0,Other,James Madison
SOUTH AFRICA,1816,0,Other,James Madison
YUGOSLAVIA,1816,0,Other,James Madison
FINLAND,1816,0,Other,James Madison
THAILAND,1816,0,Other,James Madison
JORDAN,1816,0,Other,James Madison
KUWAIT,1816,0,Other,James Madison
LITHUANIA,1816,0,Other,James Madison
SUDAN,1816,0,Other,James Madison
TAIWAN,1816,0,Other,James Madison
USA,1817,24,Other,James Monroe
MEXICO,1817,0,Other,James Monroe
GREAT BRITAIN,1817,2,Other,James Monroe
SPAIN,1817,3,Other,James Monroe
FRANCE,1817,0,Other,James Monroe
CHINA,1817,0,Other,James Monroe
CUBA,1817,0,Other,James Monroe
USSR/RUSSIA,1817,0,Other,James Monroe
JAPAN,1817,0,Other,James Monroe
GERMANY,1817,0,Other,James Monroe
SOUTH KOREA,1817,0,Other,James Monroe
UK,1817,1,Other,James Monroe
IRAQ,1817,0,Other,James Monroe
PHILIPPINES,1817,0,Other,James Monroe
NICARAGUA,1817,0,Other,James Monroe
AFGHANISTAN,1817,0,Other,James Monroe
CANADA,1817,0,Other,James Monroe
BRAZIL,1817,0,Other,James Monroe
VENEZUELA,1817,0,Other,James Monroe
IRAN,1817,0,Other,James Monroe
TURKEY,1817,0,Other,James Monroe
PERU,1817,0,Other,James Monroe
VIETNAM,1817,0,Other,James Monroe
PANAMA,1817,0,Other,James Monroe
ITALY,1817,0,Other,James Monroe
PORTUGAL,1817,0,Other,James Monroe
CHILE,1817,0,Other,James Monroe
AUSTRIA,1817,0,Other,James Monroe
COLOMBIA,1817,0,Other,James Monroe
NETHERLANDS,1817,0,Other,James Monroe
DENMARK,1817,0,Other,James Monroe
ISRAEL,1817,0,Other,James Monroe
EGYPT,1817,0,Other,James Monroe
BELGIUM,1817,0,Other,James Monroe
SWEDEN,1817,0,Other,James Monroe
COSTA RICA,1817,0,Other,James Monroe
ARGENTINA,1817,0,Other,James Monroe
LIBERIA,1817,0,Other,James Monroe
GREECE,1817,0,Other,James Monroe
POLAND,1817,0,Other,James Monroe
BOLIVIA,1817,0,Other,James Monroe
HONDURAS,1817,0,Other,James Monroe
INDIA,1817,0,Other,James Monroe
GENEVA,1817,0,Other,James Monroe
ECUADOR,1817,0,Other,James Monroe
PAKISTAN,1817,0,Other,James Monroe
THE WEST INDIES,1817,0,Other,James Monroe
LIBYA,1817,0,Other,James Monroe
NORWAY,1817,0,Other,James Monroe
PRUSSIA,1817,0,Other,James Monroe
AUSTRALIA,1817,0,Other,James Monroe
UKRAINE,1817,0,Other,James Monroe
HUNGARY,1817,0,Other,James Monroe
LEBANON,1817,0,Other,James Monroe
NORTH KOREA,1817,0,Other,James Monroe
GUATEMALA,1817,0,Other,James Monroe
HAITI,1817,0,Other,James Monroe
SWITZERLAND,1817,0,Other,James Monroe
SYRIA,1817,0,Other,James Monroe
MOROCCO,1817,0,Other,James Monroe
THE DOMINICAN REPUBLIC,1817,0,Other,James Monroe
NEW ZEALAND,1817,0,Other,James Monroe
PALESTINE,1817,0,Other,James Monroe
BULGARIA,1817,0,Other,James Monroe
IRELAND,1817,0,Other,James Monroe
BOSNIA,1817,0,Other,James Monroe
ARMENIA,1817,0,Other,James Monroe
EL SALVADOR,1817,0,Other,James Monroe
INDONESIA,1817,0,Other,James Monroe
KOSOVO,1817,0,Other,James Monroe
LAOS,1817,0,Other,James Monroe
NIGERIA,1817,0,Other,James Monroe
YEMEN,1817,0,Other,James Monroe
CZECHOSLOVAKIA,1817,0,Other,James Monroe
NORTHERN IRELAND,1817,0,Other,James Monroe
SOMALIA,1817,0,Other,James Monroe
URUGUAY,1817,0,Other,James Monroe
CAMBODIA,1817,0,Other,James Monroe
SAUDI ARABIA,1817,0,Other,James Monroe
SOUTH AFRICA,1817,0,Other,James Monroe
YUGOSLAVIA,1817,0,Other,James Monroe
FINLAND,1817,0,Other,James Monroe
THAILAND,1817,0,Other,James Monroe
JORDAN,1817,0,Other,James Monroe
KUWAIT,1817,0,Other,James Monroe
LITHUANIA,1817,0,Other,James Monroe
SUDAN,1817,0,Other,James Monroe
TAIWAN,1817,0,Other,James Monroe
USA,1818,22,Other,James Monroe
MEXICO,1818,0,Other,James Monroe
GREAT BRITAIN,1818,1,Other,James Monroe
SPAIN,1818,21,Other,James Monroe
FRANCE,1818,2,Other,James Monroe
CHINA,1818,0,Other,James Monroe
CUBA,1818,0,Other,James Monroe
USSR/RUSSIA,1818,1,Other,James Monroe
JAPAN,1818,0,Other,James Monroe
GERMANY,1818,0,Other,James Monroe
SOUTH KOREA,1818,0,Other,James Monroe
UK,1818,3,Other,James Monroe
IRAQ,1818,0,Other,James Monroe
PHILIPPINES,1818,0,Other,James Monroe
NICARAGUA,1818,0,Other,James Monroe
AFGHANISTAN,1818,0,Other,James Monroe
CANADA,1818,0,Other,James Monroe
BRAZIL,1818,0,Other,James Monroe
VENEZUELA,1818,2,Other,James Monroe
IRAN,1818,0,Other,James Monroe
TURKEY,1818,0,Other,James Monroe
PERU,1818,0,Other,James Monroe
VIETNAM,1818,0,Other,James Monroe
PANAMA,1818,0,Other,James Monroe
ITALY,1818,0,Other,James Monroe
PORTUGAL,1818,1,Other,James Monroe
CHILE,1818,0,Other,James Monroe
AUSTRIA,1818,0,Other,James Monroe
COLOMBIA,1818,0,Other,James Monroe
NETHERLANDS,1818,0,Other,James Monroe
DENMARK,1818,0,Other,James Monroe
ISRAEL,1818,0,Other,James Monroe
EGYPT,1818,0,Other,James Monroe
BELGIUM,1818,0,Other,James Monroe
SWEDEN,1818,0,Other,James Monroe
COSTA RICA,1818,0,Other,James Monroe
ARGENTINA,1818,0,Other,James Monroe
LIBERIA,1818,0,Other,James Monroe
GREECE,1818,0,Other,James Monroe
POLAND,1818,0,Other,James Monroe
BOLIVIA,1818,0,Other,James Monroe
HONDURAS,1818,0,Other,James Monroe
INDIA,1818,0,Other,James Monroe
GENEVA,1818,0,Other,James Monroe
ECUADOR,1818,0,Other,James Monroe
PAKISTAN,1818,0,Other,James Monroe
THE WEST INDIES,1818,0,Other,James Monroe
LIBYA,1818,0,Other,James Monroe
NORWAY,1818,0,Other,James Monroe
PRUSSIA,1818,0,Other,James Monroe
AUSTRALIA,1818,0,Other,James Monroe
UKRAINE,1818,0,Other,James Monroe
HUNGARY,1818,0,Other,James Monroe
LEBANON,1818,0,Other,James Monroe
NORTH KOREA,1818,0,Other,James Monroe
GUATEMALA,1818,0,Other,James Monroe
HAITI,1818,0,Other,James Monroe
SWITZERLAND,1818,0,Other,James Monroe
SYRIA,1818,0,Other,James Monroe
MOROCCO,1818,0,Other,James Monroe
THE DOMINICAN REPUBLIC,1818,0,Other,James Monroe
NEW ZEALAND,1818,0,Other,James Monroe
PALESTINE,1818,0,Other,James Monroe
BULGARIA,1818,0,Other,James Monroe
IRELAND,1818,0,Other,James Monroe
BOSNIA,1818,0,Other,James Monroe
ARMENIA,1818,0,Other,James Monroe
EL SALVADOR,1818,0,Other,James Monroe
INDONESIA,1818,0,Other,James Monroe
KOSOVO,1818,0,Other,James Monroe
LAOS,1818,0,Other,James Monroe
NIGERIA,1818,0,Other,James Monroe
YEMEN,1818,0,Other,James Monroe
CZECHOSLOVAKIA,1818,0,Other,James Monroe
NORTHERN IRELAND,1818,0,Other,James Monroe
SOMALIA,1818,0,Other,James Monroe
URUGUAY,1818,0,Other,James Monroe
CAMBODIA,1818,0,Other,James Monroe
SAUDI ARABIA,1818,0,Other,James Monroe
SOUTH AFRICA,1818,0,Other,James Monroe
YUGOSLAVIA,1818,0,Other,James Monroe
FINLAND,1818,0,Other,James Monroe
THAILAND,1818,0,Other,James Monroe
JORDAN,1818,0,Other,James Monroe
KUWAIT,1818,0,Other,James Monroe
LITHUANIA,1818,0,Other,James Monroe
SUDAN,1818,0,Other,James Monroe
TAIWAN,1818,0,Other,James Monroe
USA,1819,30,Other,James Monroe
MEXICO,1819,0,Other,James Monroe
GREAT BRITAIN,1819,2,Other,James Monroe
SPAIN,1819,25,Other,James Monroe
