Country,Year,Mentions,Party,President
Northern Ireland,1867,0,Other,Andrew Johnson
Somalia,1867,0,Other,Andrew Johnson
Uruguay,1867,0,Other,Andrew Johnson
Cambodia,1867,0,Other,Andrew Johnson
Saudi Arabia,1867,0,Other,Andrew Johnson
South Africa,1867,0,Other,Andrew Johnson
Yugoslavia,1867,0,Other,Andrew Johnson
Finland,1867,0,Other,Andrew Johnson
Thailand,1867,0,Other,Andrew Johnson
Jordan,1867,0,Other,Andrew Johnson
Kuwait,1867,0,Other,Andrew Johnson
Lithuania,1867,0,Other,Andrew Johnson
Sudan,1867,0,Other,Andrew Johnson
Taiwan,1867,0,Other,Andrew Johnson
United States of America,1868,46,Other,Andrew Johnson
Mexico,1868,5,Other,Andrew Johnson
Great Britain,1868,8,Other,Andrew Johnson
Spain,1868,4,Other,Andrew Johnson
France,1868,4,Other,Andrew Johnson
China,1868,0,Other,Andrew Johnson
Cuba,1868,2,Other,Andrew Johnson
Russia,1868,1,Other,Andrew Johnson
Japan,1868,1,Other,Andrew Johnson
Germany,1868,3,Other,Andrew Johnson
South Korea,1868,0,Other,Andrew Johnson
United Kingdom,1868,0,Other,Andrew Johnson
Iraq,1868,0,Other,Andrew Johnson
Philippines,1868,0,Other,Andrew Johnson
Nicaragua,1868,1,Other,Andrew Johnson
Afghanistan,1868,0,Other,Andrew Johnson
Canada,1868,0,Other,Andrew Johnson
Brazil,1868,2,Other,Andrew Johnson
Venezuela,1868,2,Other,Andrew Johnson
Iran,1868,0,Other,Andrew Johnson
Turkey,1868,1,Other,Andrew Johnson
Peru,1868,1,Other,Andrew Johnson
Vietnam,1868,0,Other,Andrew Johnson
Panama,1868,0,Other,Andrew Johnson
Italy,1868,4,Other,Andrew Johnson
Portugal,1868,1,Other,Andrew Johnson
Chile,1868,2,Other,Andrew Johnson
Austria,1868,1,Other,Andrew Johnson
Colombia,1868,0,Other,Andrew Johnson
Netherlands,1868,3,Other,Andrew Johnson
Denmark,1868,2,Other,Andrew Johnson
Israel,1868,0,Other,Andrew Johnson
Egypt,1868,1,Other,Andrew Johnson
Belgium,1868,3,Other,Andrew Johnson
Sweden,1868,1,Other,Andrew Johnson
Costa Rica,1868,2,Other,Andrew Johnson
Argentina,1868,0,Other,Andrew Johnson
Liberia,1868,1,Other,Andrew Johnson
Greece,1868,1,Other,Andrew Johnson
Poland,1868,0,Other,Andrew Johnson
Bolivia,1868,3,Other,Andrew Johnson
Honduras,1868,1,Other,Andrew Johnson
India,1868,0,Other,Andrew Johnson
Geneva,1868,0,Other,Andrew Johnson
Ecuador,1868,2,Other,Andrew Johnson
Pakistan,1868,0,Other,Andrew Johnson
The West Indies,1868,1,Other,Andrew Johnson
Libya,1868,1,Other,Andrew Johnson
Norway,1868,1,Other,Andrew Johnson
Prussia,1868,0,Other,Andrew Johnson
Australia,1868,0,Other,Andrew Johnson
Ukraine,1868,0,Other,Andrew Johnson
Hungary,1868,0,Other,Andrew Johnson
Lebanon,1868,0,Other,Andrew Johnson
North Korea,1868,0,Other,Andrew Johnson
Guatemala,1868,1,Other,Andrew Johnson
Haiti,1868,0,Other,Andrew Johnson
Switzerland,1868,2,Other,Andrew Johnson
Syria,1868,0,Other,Andrew Johnson
Morocco,1868,1,Other,Andrew Johnson
The Dominican Republic,1868,0,Other,Andrew Johnson
New Zealand,1868,0,Other,Andrew Johnson
Palestine,1868,0,Other,Andrew Johnson
Bulgaria,1868,0,Other,Andrew Johnson
Ireland,1868,0,Other,Andrew Johnson
Bosnia,1868,0,Other,Andrew Johnson
Armenia,1868,0,Other,Andrew Johnson
El Salvador,1868,0,Other,Andrew Johnson
Indonesia,1868,0,Other,Andrew Johnson
Kosovo,1868,0,Other,Andrew Johnson
Laos,1868,0,Other,Andrew Johnson
Nigeria,1868,0,Other,Andrew Johnson
Yemen,1868,0,Other,Andrew Johnson
Czechoslovakia,1868,0,Other,Andrew Johnson
Northern Ireland,1868,0,Other,Andrew Johnson
Somalia,1868,0,Other,Andrew Johnson
Uruguay,1868,0,Other,Andrew Johnson
Cambodia,1868,0,Other,Andrew Johnson
Saudi Arabia,1868,0,Other,Andrew Johnson
South Africa,1868,0,Other,Andrew Johnson
Yugoslavia,1868,0,Other,Andrew Johnson
Finland,1868,0,Other,Andrew Johnson
Thailand,1868,0,Other,Andrew Johnson
Jordan,1868,0,Other,Andrew Johnson
Kuwait,1868,0,Other,Andrew Johnson
Lithuania,1868,0,Other,Andrew Johnson
Sudan,1868,0,Other,Andrew Johnson
Taiwan,1868,0,Other,Andrew Johnson
United States of America,1869,40,Republican,Ulysses S Grant
Mexico,1869,0,Republican,Ulysses S Grant
Great Britain,1869,7,Republican,Ulysses S Grant
Spain,1869,11,Republican,Ulysses S Grant
France,1869,3,Republican,Ulysses S Grant
China,1869,3,Republican,Ulysses S Grant
Cuba,1869,7,Republican,Ulysses S Grant
Russia,1869,1,Republican,Ulysses S Grant
Japan,1869,1,Republican,Ulysses S Grant
Germany,1869,2,Republican,Ulysses S Grant
South Korea,1869,0,Republican,Ulysses S Grant
United Kingdom,1869,2,Republican,Ulysses S Grant
Iraq,1869,0,Republican,Ulysses S Grant
Philippines,1869,0,Republican,Ulysses S Grant
Nicaragua,1869,1,Republican,Ulysses S Grant
Afghanistan,1869,0,Republican,Ulysses S Grant
Canada,1869,0,Republican,Ulysses S Grant
Brazil,1869,0,Republican,Ulysses S Grant
Venezuela,1869,0,Republican,Ulysses S Grant
Iran,1869,0,Republican,Ulysses S Grant
Turkey,1869,0,Republican,Ulysses S Grant
Peru,1869,6,Republican,Ulysses S Grant
Vietnam,1869,0,Republican,Ulysses S Grant
Panama,1869,0,Republican,Ulysses S Grant
Italy,1869,0,Republican,Ulysses S Grant
Portugal,1869,0,Republican,Ulysses S Grant
Chile,1869,1,Republican,Ulysses S Grant
Austria,1869,0,Republican,Ulysses S Grant
Colombia,1869,0,Republican,Ulysses S Grant
Netherlands,1869,0,Republican,Ulysses S Grant
Denmark,1869,0,Republican,Ulysses S Grant
Israel,1869,0,Republican,Ulysses S Grant
Egypt,1869,0,Republican,Ulysses S Grant
Belgium,1869,0,Republican,Ulysses S Grant
Sweden,1869,0,Republican,Ulysses S Grant
Costa Rica,1869,0,Republican,Ulysses S Grant
Argentina,1869,0,Republican,Ulysses S Grant
Liberia,1869,0,Republican,Ulysses S Grant
Greece,1869,0,Republican,Ulysses S Grant
Poland,1869,0,Republican,Ulysses S Grant
Bolivia,1869,0,Republican,Ulysses S Grant
Honduras,1869,0,Republican,Ulysses S Grant
India,1869,0,Republican,Ulysses S Grant
Geneva,1869,0,Republican,Ulysses S Grant
Ecuador,1869,0,Republican,Ulysses S Grant
Pakistan,1869,0,Republican,Ulysses S Grant
The West Indies,1869,0,Republican,Ulysses S Grant
Libya,1869,0,Republican,Ulysses S Grant
Norway,1869,0,Republican,Ulysses S Grant
Prussia,1869,0,Republican,Ulysses S Grant
Australia,1869,0,Republican,Ulysses S Grant
Ukraine,1869,0,Republican,Ulysses S Grant
Hungary,1869,0,Republican,Ulysses S Grant
Lebanon,1869,0,Republican,Ulysses S Grant
North Korea,1869,0,Republican,Ulysses S Grant
Guatemala,1869,0,Republican,Ulysses S Grant
Haiti,1869,0,Republican,Ulysses S Grant
Switzerland,1869,0,Republican,Ulysses S Grant
Syria,1869,0,Republican,Ulysses S Grant
Morocco,1869,0,Republican,Ulysses S Grant
The Dominican Republic,1869,0,Republican,Ulysses S Grant
New Zealand,1869,0,Republican,Ulysses S Grant
Palestine,1869,0,Republican,Ulysses S Grant
Bulgaria,1869,0,Republican,Ulysses S Grant
Ireland,1869,0,Republican,Ulysses S Grant
Bosnia,1869,0,Republican,Ulysses S Grant
Armenia,1869,0,Republican,Ulysses S Grant
El Salvador,1869,0,Republican,Ulysses S Grant
Indonesia,1869,0,Republican,Ulysses S Grant
Kosovo,1869,0,Republican,Ulysses S Grant
Laos,1869,0,Republican,Ulysses S Grant
Nigeria,1869,0,Republican,Ulysses S Grant
Yemen,1869,0,Republican,Ulysses S Grant
Czechoslovakia,1869,0,Republican,Ulysses S Grant
Northern Ireland,1869,0,Republican,Ulysses S Grant
Somalia,1869,0,Republican,Ulysses S Grant
Uruguay,1869,0,Republican,Ulysses S Grant
Cambodia,1869,0,Republican,Ulysses S Grant
Saudi Arabia,1869,0,Republican,Ulysses S Grant
South Africa,1869,0,Republican,Ulysses S Grant
Yugoslavia,1869,0,Republican,Ulysses S Grant
Finland,1869,0,Republican,Ulysses S Grant
Thailand,1869,0,Republican,Ulysses S Grant
Jordan,1869,0,Republican,Ulysses S Grant
Kuwait,1869,0,Republican,Ulysses S Grant
Lithuania,1869,0,Republican,Ulysses S Grant
Sudan,1869,0,Republican,Ulysses S Grant
Taiwan,1869,0,Republican,Ulysses S Grant
United States of America,1870,66,Republican,Ulysses S Grant
Mexico,1870,0,Republican,Ulysses S Grant
Great Britain,1870,7,Republican,Ulysses S Grant
Spain,1870,9,Republican,Ulysses S Grant
France,1870,8,Republican,Ulysses S Grant
China,1870,5,Republican,Ulysses S Grant
Cuba,1870,7,Republican,Ulysses S Grant
Russia,1870,0,Republican,Ulysses S Grant
Japan,1870,2,Republican,Ulysses S Grant
Germany,1870,3,Republican,Ulysses S Grant
South Korea,1870,0,Republican,Ulysses S Grant
United Kingdom,1870,2,Republican,Ulysses S Grant
Iraq,1870,0,Republican,Ulysses S Grant
Philippines,1870,0,Republican,Ulysses S Grant
Nicaragua,1870,0,Republican,Ulysses S Grant
Afghanistan,1870,0,Republican,Ulysses S Grant
Canada,1870,5,Republican,Ulysses S Grant
Brazil,1870,4,Republican,Ulysses S Grant
Venezuela,1870,2,Republican,Ulysses S Grant
Iran,1870,0,Republican,Ulysses S Grant
Turkey,1870,0,Republican,Ulysses S Grant
Peru,1870,1,Republican,Ulysses S Grant
Vietnam,1870,0,Republican,Ulysses S Grant
Panama,1870,0,Republican,Ulysses S Grant
Italy,1870,0,Republican,Ulysses S Grant
Portugal,1870,1,Republican,Ulysses S Grant
Chile,1870,1,Republican,Ulysses S Grant
Austria,1870,0,Republican,Ulysses S Grant
Colombia,1870,0,Republican,Ulysses S Grant
Netherlands,1870,0,Republican,Ulysses S Grant
Denmark,1870,0,Republican,Ulysses S Grant
Israel,1870,0,Republican,Ulysses S Grant
Egypt,1870,0,Republican,Ulysses S Grant
Belgium,1870,0,Republican,Ulysses S Grant
Sweden,1870,0,Republican,Ulysses S Grant
Costa Rica,1870,0,Republican,Ulysses S Grant
Argentina,1870,0,Republican,Ulysses S Grant
Liberia,1870,0,Republican,Ulysses S Grant
Greece,1870,0,Republican,Ulysses S Grant
Poland,1870,0,Republican,Ulysses S Grant
Bolivia,1870,2,Republican,Ulysses S Grant
Honduras,1870,0,Republican,Ulysses S Grant
India,1870,0,Republican,Ulysses S Grant
Geneva,1870,0,Republican,Ulysses S Grant
Ecuador,1870,2,Republican,Ulysses S Grant
Pakistan,1870,0,Republican,Ulysses S Grant
The West Indies,1870,0,Republican,Ulysses S Grant
Libya,1870,0,Republican,Ulysses S Grant
Norway,1870,0,Republican,Ulysses S Grant
Prussia,1870,0,Republican,Ulysses S Grant
Australia,1870,0,Republican,Ulysses S Grant
Ukraine,1870,0,Republican,Ulysses S Grant
Hungary,1870,0,Republican,Ulysses S Grant
Lebanon,1870,0,Republican,Ulysses S Grant
North Korea,1870,0,Republican,Ulysses S Grant
Guatemala,1870,0,Republican,Ulysses S Grant
Haiti,1870,0,Republican,Ulysses S Grant
Switzerland,1870,0,Republican,Ulysses S Grant
Syria,1870,0,Republican,Ulysses S Grant
Morocco,1870,0,Republican,Ulysses S Grant
The Dominican Republic,1870,1,Republican,Ulysses S Grant
New Zealand,1870,0,Republican,Ulysses S Grant
Palestine,1870,0,Republican,Ulysses S Grant
Bulgaria,1870,0,Republican,Ulysses S Grant
Ireland,1870,0,Republican,Ulysses S Grant
Bosnia,1870,0,Republican,Ulysses S Grant
Armenia,1870,0,Republican,Ulysses S Grant
El Salvador,1870,0,Republican,Ulysses S Grant
Indonesia,1870,0,Republican,Ulysses S Grant
Kosovo,1870,0,Republican,Ulysses S Grant
Laos,1870,0,Republican,Ulysses S Grant
Nigeria,1870,0,Republican,Ulysses S Grant
Yemen,1870,0,Republican,Ulysses S Grant
Czechoslovakia,1870,0,Republican,Ulysses S Grant
Northern Ireland,1870,0,Republican,Ulysses S Grant
Somalia,1870,0,Republican,Ulysses S Grant
Uruguay,1870,0,Republican,Ulysses S Grant
Cambodia,1870,0,Republican,Ulysses S Grant
Saudi Arabia,1870,0,Republican,Ulysses S Grant
South Africa,1870,0,Republican,Ulysses S Grant
Yugoslavia,1870,0,Republican,Ulysses S Grant
Finland,1870,0,Republican,Ulysses S Grant
Thailand,1870,0,Republican,Ulysses S Grant
Jordan,1870,0,Republican,Ulysses S Grant
Kuwait,1870,0,Republican,Ulysses S Grant
Lithuania,1870,0,Republican,Ulysses S Grant
Sudan,1870,0,Republican,Ulysses S Grant
Taiwan,1870,0,Republican,Ulysses S Grant
United States of America,1871,37,Republican,Ulysses S Grant
Mexico,1871,2,Republican,Ulysses S Grant
Great Britain,1871,3,Republican,Ulysses S Grant
Spain,1871,4,Republican,Ulysses S Grant
France,1871,4,Republican,Ulysses S Grant
China,1871,5,Republican,Ulysses S Grant
Cuba,1871,4,Republican,Ulysses S Grant
Russia,1871,1,Republican,Ulysses S Grant
Japan,1871,6,Republican,Ulysses S Grant
Germany,1871,3,Republican,Ulysses S Grant
South Korea,1871,2,Republican,Ulysses S Grant
United Kingdom,1871,0,Republican,Ulysses S Grant
Iraq,1871,0,Republican,Ulysses S Grant
Philippines,1871,0,Republican,Ulysses S Grant
Nicaragua,1871,1,Republican,Ulysses S Grant
Afghanistan,1871,0,Republican,Ulysses S Grant
Canada,1871,0,Republican,Ulysses S Grant
Brazil,1871,3,Republican,Ulysses S Grant
Venezuela,1871,0,Republican,Ulysses S Grant
Iran,1871,0,Republican,Ulysses S Grant
Turkey,1871,0,Republican,Ulysses S Grant
Peru,1871,0,Republican,Ulysses S Grant
Vietnam,1871,0,Republican,Ulysses S Grant
Panama,1871,0,Republican,Ulysses S Grant
Italy,1871,1,Republican,Ulysses S Grant
Portugal,1871,0,Republican,Ulysses S Grant
Chile,1871,0,Republican,Ulysses S Grant
Austria,1871,0,Republican,Ulysses S Grant
Colombia,1871,0,Republican,Ulysses S Grant
Netherlands,1871,0,Republican,Ulysses S Grant
Denmark,1871,0,Republican,Ulysses S Grant
Israel,1871,0,Republican,Ulysses S Grant
Egypt,1871,0,Republican,Ulysses S Grant
Belgium,1871,0,Republican,Ulysses S Grant
Sweden,1871,0,Republican,Ulysses S Grant
Costa Rica,1871,0,Republican,Ulysses S Grant
Argentina,1871,0,Republican,Ulysses S Grant
Liberia,1871,0,Republican,Ulysses S Grant
Greece,1871,0,Republican,Ulysses S Grant
Poland,1871,0,Republican,Ulysses S Grant
Bolivia,1871,0,Republican,Ulysses S Grant
Honduras,1871,0,Republican,Ulysses S Grant
India,1871,0,Republican,Ulysses S Grant
Geneva,1871,2,Republican,Ulysses S Grant
Ecuador,1871,0,Republican,Ulysses S Grant
Pakistan,1871,0,Republican,Ulysses S Grant
The West Indies,1871,0,Republican,Ulysses S Grant
Libya,1871,0,Republican,Ulysses S Grant
Norway,1871,0,Republican,Ulysses S Grant
Prussia,1871,0,Republican,Ulysses S Grant
Australia,1871,0,Republican,Ulysses S Grant
Ukraine,1871,0,Republican,Ulysses S Grant
Hungary,1871,0,Republican,Ulysses S Grant
Lebanon,1871,0,Republican,Ulysses S Grant
North Korea,1871,0,Republican,Ulysses S Grant
Guatemala,1871,0,Republican,Ulysses S Grant
Haiti,1871,0,Republican,Ulysses S Grant
Switzerland,1871,0,Republican,Ulysses S Grant
Syria,1871,0,Republican,Ulysses S Grant
Morocco,1871,0,Republican,Ulysses S Grant
The Dominican Republic,1871,0,Republican,Ulysses S Grant
New Zealand,1871,0,Republican,Ulysses S Grant
Palestine,1871,0,Republican,Ulysses S Grant
Bulgaria,1871,0,Republican,Ulysses S Grant
Ireland,1871,0,Republican,Ulysses S Grant
Bosnia,1871,0,Republican,Ulysses S Grant
Armenia,1871,0,Republican,Ulysses S Grant
El Salvador,1871,0,Republican,Ulysses S Grant
Indonesia,1871,0,Republican,Ulysses S Grant
Kosovo,1871,0,Republican,Ulysses S Grant
Laos,1871,0,Republican,Ulysses S Grant
Nigeria,1871,0,Republican,Ulysses S Grant
Yemen,1871,0,Republican,Ulysses S Grant
Czechoslovakia,1871,0,Republican,Ulysses S Grant
Northern Ireland,1871,0,Republican,Ulysses S Grant
Somalia,1871,0,Republican,Ulysses S Grant
Uruguay,1871,0,Republican,Ulysses S Grant
Cambodia,1871,0,Republican,Ulysses S Grant
Saudi Arabia,1871,0,Republican,Ulysses S Grant
South Africa,1871,0,Republican,Ulysses S Grant
Yugoslavia,1871,0,Republican,Ulysses S Grant
Finland,1871,0,Republican,Ulysses S Grant
Thailand,1871,0,Republican,Ulysses S Grant
Jordan,1871,0,Republican,Ulysses S Grant
Kuwait,1871,0,Republican,Ulysses S Grant
Lithuania,1871,0,Republican,Ulysses S Grant
Sudan,1871,0,Republican,Ulysses S Grant
Taiwan,1871,0,Republican,Ulysses S Grant
United States of America,1872,28,Republican,Ulysses S Grant
Mexico,1872,3,Republican,Ulysses S Grant
Great Britain,1872,11,Republican,Ulysses S Grant
Spain,1872,4,Republican,Ulysses S Grant
France,1872,1,Republican,Ulysses S Grant
China,1872,2,Republican,Ulysses S Grant
Cuba,1872,5,Republican,Ulysses S Grant
Russia,1872,2,Republican,Ulysses S Grant
Japan,1872,3,Republican,Ulysses S Grant
Germany,1872,5,Republican,Ulysses S Grant
South Korea,1872,0,Republican,Ulysses S Grant
United Kingdom,1872,0,Republican,Ulysses S Grant
Iraq,1872,0,Republican,Ulysses S Grant
Philippines,1872,0,Republican,Ulysses S Grant
Nicaragua,1872,0,Republican,Ulysses S Grant
Afghanistan,1872,0,Republican,Ulysses S Grant
Canada,1872,0,Republican,Ulysses S Grant
Brazil,1872,1,Republican,Ulysses S Grant
Venezuela,1872,0,Republican,Ulysses S Grant
Iran,1872,0,Republican,Ulysses S Grant
Turkey,1872,0,Republican,Ulysses S Grant
Peru,1872,0,Republican,Ulysses S Grant
Vietnam,1872,0,Republican,Ulysses S Grant
Panama,1872,0,Republican,Ulysses S Grant
Italy,1872,0,Republican,Ulysses S Grant
Portugal,1872,0,Republican,Ulysses S Grant
Chile,1872,0,Republican,Ulysses S Grant
Austria,1872,0,Republican,Ulysses S Grant
Colombia,1872,0,Republican,Ulysses S Grant
Netherlands,1872,0,Republican,Ulysses S Grant
Denmark,1872,0,Republican,Ulysses S Grant
Israel,1872,0,Republican,Ulysses S Grant
Egypt,1872,0,Republican,Ulysses S Grant
Belgium,1872,0,Republican,Ulysses S Grant
Sweden,1872,1,Republican,Ulysses S Grant
Costa Rica,1872,0,Republican,Ulysses S Grant
Argentina,1872,1,Republican,Ulysses S Grant
Liberia,1872,0,Republican,Ulysses S Grant
Greece,1872,0,Republican,Ulysses S Grant
Poland,1872,0,Republican,Ulysses S Grant
Bolivia,1872,0,Republican,Ulysses S Grant
Honduras,1872,0,Republican,Ulysses S Grant
India,1872,0,Republican,Ulysses S Grant
Geneva,1872,3,Republican,Ulysses S Grant
Ecuador,1872,0,Republican,Ulysses S Grant
Pakistan,1872,0,Republican,Ulysses S Grant
The West Indies,1872,0,Republican,Ulysses S Grant
Libya,1872,0,Republican,Ulysses S Grant
Norway,1872,1,Republican,Ulysses S Grant
Prussia,1872,0,Republican,Ulysses S Grant
Australia,1872,0,Republican,Ulysses S Grant
Ukraine,1872,0,Republican,Ulysses S Grant
Hungary,1872,0,Republican,Ulysses S Grant
Lebanon,1872,0,Republican,Ulysses S Grant
North Korea,1872,0,Republican,Ulysses S Grant
Guatemala,1872,0,Republican,Ulysses S Grant
Haiti,1872,0,Republican,Ulysses S Grant
Switzerland,1872,1,Republican,Ulysses S Grant
Syria,1872,0,Republican,Ulysses S Grant
Morocco,1872,0,Republican,Ulysses S Grant
The Dominican Republic,1872,0,Republican,Ulysses S Grant
New Zealand,1872,0,Republican,Ulysses S Grant
Palestine,1872,0,Republican,Ulysses S Grant
Bulgaria,1872,0,Republican,Ulysses S Grant
Ireland,1872,0,Republican,Ulysses S Grant
Bosnia,1872,0,Republican,Ulysses S Grant
Armenia,1872,0,Republican,Ulysses S Grant
El Salvador,1872,0,Republican,Ulysses S Grant
Indonesia,1872,0,Republican,Ulysses S Grant
Kosovo,1872,0,Republican,Ulysses S Grant
Laos,1872,0,Republican,Ulysses S Grant
Nigeria,1872,0,Republican,Ulysses S Grant
Yemen,1872,0,Republican,Ulysses S Grant
Czechoslovakia,1872,0,Republican,Ulysses S Grant
Northern Ireland,1872,0,Republican,Ulysses S Grant
Somalia,1872,0,Republican,Ulysses S Grant
Uruguay,1872,0,Republican,Ulysses S Grant
Cambodia,1872,0,Republican,Ulysses S Grant
Saudi Arabia,1872,0,Republican,Ulysses S Grant
South Africa,1872,0,Republican,Ulysses S Grant
Yugoslavia,1872,0,Republican,Ulysses S Grant
Finland,1872,0,Republican,Ulysses S Grant
Thailand,1872,0,Republican,Ulysses S Grant
Jordan,1872,0,Republican,Ulysses S Grant
Kuwait,1872,0,Republican,Ulysses S Grant
Lithuania,1872,0,Republican,Ulysses S Grant
Sudan,1872,0,Republican,Ulysses S Grant
Taiwan,1872,0,Republican,Ulysses S Grant
United States of America,1873,52,Republican,Ulysses S Grant
Mexico,1873,2,Republican,Ulysses S Grant
Great Britain,1873,4,Republican,Ulysses S Grant
Spain,1873,4,Republican,Ulysses S Grant
France,1873,2,Republican,Ulysses S Grant
China,1873,1,Republican,Ulysses S Grant
Cuba,1873,9,Republican,Ulysses S Grant
Russia,1873,2,Republican,Ulysses S Grant
Japan,1873,2,Republican,Ulysses S Grant
Germany,1873,2,Republican,Ulysses S Grant
South Korea,1873,0,Republican,Ulysses S Grant
United Kingdom,1873,0,Republican,Ulysses S Grant
Iraq,1873,0,Republican,Ulysses S Grant
Philippines,1873,0,Republican,Ulysses S Grant
Nicaragua,1873,0,Republican,Ulysses S Grant
Afghanistan,1873,0,Republican,Ulysses S Grant
Canada,1873,1,Republican,Ulysses S Grant
Brazil,1873,1,Republican,Ulysses S Grant
Venezuela,1873,0,Republican,Ulysses S Grant
Iran,1873,0,Republican,Ulysses S Grant
Turkey,1873,0,Republican,Ulysses S Grant
Peru,1873,0,Republican,Ulysses S Grant
Vietnam,1873,0,Republican,Ulysses S Grant
Panama,1873,0,Republican,Ulysses S Grant
Italy,1873,1,Republican,Ulysses S Grant
Portugal,1873,0,Republican,Ulysses S Grant
Chile,1873,0,Republican,Ulysses S Grant
Austria,1873,0,Republican,Ulysses S Grant
Colombia,1873,0,Republican,Ulysses S Grant
Netherlands,1873,0,Republican,Ulysses S Grant
Denmark,1873,1,Republican,Ulysses S Grant
Israel,1873,0,Republican,Ulysses S Grant
Egypt,1873,1,Republican,Ulysses S Grant
Belgium,1873,1,Republican,Ulysses S Grant
Sweden,1873,1,Republican,Ulysses S Grant
Costa Rica,1873,0,Republican,Ulysses S Grant
Argentina,1873,0,Republican,Ulysses S Grant
Liberia,1873,0,Republican,Ulysses S Grant
Greece,1873,0,Republican,Ulysses S Grant
Poland,1873,0,Republican,Ulysses S Grant
Bolivia,1873,1,Republican,Ulysses S Grant
Honduras,1873,0,Republican,Ulysses S Grant
India,1873,0,Republican,Ulysses S Grant
Geneva,1873,3,Republican,Ulysses S Grant
Ecuador,1873,1,Republican,Ulysses S Grant
Pakistan,1873,0,Republican,Ulysses S Grant
The West Indies,1873,0,Republican,Ulysses S Grant
